Episode ID,Episode Short Name,Clinical Chapter,Trigger Code Raw,Trigger Code,Code System (PACES),Match Score,NHSN Category,Long Description,Code Status,Has NHSN Long Description,CPT Codes,Procedure Code Descriptions
TP0600,Cataract surgery IOL,Eye,66825-66852,66850,CPT,1.0,,Removal of lens material by phacofragmentation technique,No change,True,66850,Removal of lens material by phacofragmentation technique
TP0600,Cataract surgery IOL,Eye,66825-66852,66852,CPT,1.0,,Removal of lens material by pars plana approach with or without vitrectomy,No change,True,66852,Removal of lens material by pars plana approach with or without vitrectomy
TP0600,Cataract surgery IOL,Eye,66920-66986,66920,CPT,1.0,,Removal of lens material by intracapsular cataract extraction,No change,True,66920,Removal of lens material by intracapsular cataract extraction
TP0600,Cataract surgery IOL,Eye,66920-66986,66930,CPT,1.0,,Removal of lens material by intracapsular cataract extraction with insertion of intraocular lens prosthesis,No change,True,66930,Removal of lens material by intracapsular cataract extraction with insertion of intraocular lens prosthesis
TP0600,Cataract surgery IOL,Eye,66920-66986,66940,CPT,1.0,,Removal of lens material by extracapsular cataract extraction,No change,True,66940,Removal of lens material by extracapsular cataract extraction
TP0600,Cataract surgery IOL,Eye,66920-66986,66982,CPT,1.0,,"Extracapsular cataract extraction with insertion of intraocular lens, complex case",No change,True,66982,"Extracapsular cataract extraction with insertion of intraocular lens, complex case"
TP0600,Cataract surgery IOL,Eye,66920-66986,66983,CPT,1.0,,"Intracapsular cataract extraction with insertion of intraocular lens prosthesis, 1-stage procedure",No change,True,66983,"Intracapsular cataract extraction with insertion of intraocular lens prosthesis, 1-stage procedure"
TP0600,Cataract surgery IOL,Eye,66920-66986,66984,CPT,1.0,,Extracapsular cataract extraction with insertion of intraocular lens prosthesis without endoscopic cyclophotocoagulation,No change,True,66984,Extracapsular cataract extraction with insertion of intraocular lens prosthesis without endoscopic cyclophotocoagulation
TP0600,Cataract surgery IOL,Eye,66920-66986,66985,CPT,1.0,,"Insertion of intraocular lens prosthesis, secondary, not associated with concurrent cataract extraction",No change,True,66985,"Insertion of intraocular lens prosthesis, secondary, not associated with concurrent cataract extraction"
TP0600,Cataract surgery IOL,Eye,66920-66986,66986,CPT,1.0,,Exchange of intraocular lens prosthesis,No change,True,66986,Exchange of intraocular lens prosthesis
TP0602,Cataract surgery sec mem,Eye,66820-66830,66820,CPT,1.0,,Discission of secondary membrane after cataract surgery by stab incision (Ziegler or Wheeler knife),No change,True,66820,Discission of secondary membrane after cataract surgery by stab incision (Ziegler or Wheeler knife)
TP0602,Cataract surgery sec mem,Eye,66820-66830,66821,CPT,1.0,,Discission of secondary membrane after cataract surgery by laser surgery (YAG laser capsulotomy),No change,True,66821,Discission of secondary membrane after cataract surgery by laser surgery (YAG laser capsulotomy)
TP0602,Cataract surgery sec mem,Eye,66820-66830,66825,CPT,1.0,,Repositioning of intraocular lens prosthesis requiring incision,No change,True,66825,Repositioning of intraocular lens prosthesis requiring incision
TP0602,Cataract surgery sec mem,Eye,66820-66830,66830,CPT,1.0,,Removal of secondary membrane after cataract surgery,No change,True,66830,Removal of secondary membrane after cataract surgery
TP0611,Glaucoma surgery,Eye,65820-65855,65820,CPT,1.0,,Goniotomy,No change,True,65820,Goniotomy
TP0611,Glaucoma surgery,Eye,65820-65855,65850,CPT,1.0,,Trabeculotomy ab externo,No change,True,65850,Trabeculotomy ab externo
TP0611,Glaucoma surgery,Eye,65820-65855,65855,CPT,1.0,,Trabeculoplasty by laser surgery,No change,True,65855,Trabeculoplasty by laser surgery
TP0611,Glaucoma surgery,Eye,66150-66185,66150,CPT,1.0,,Fistulization of sclera for glaucoma; trephination with iridectomy,No change,True,66150,Fistulization of sclera for glaucoma; trephination with iridectomy
TP0611,Glaucoma surgery,Eye,66150-66185,66155,CPT,1.0,,Fistulization of sclera for glaucoma; thermocauterization with iridectomy,No change,True,66155,Fistulization of sclera for glaucoma; thermocauterization with iridectomy
TP0611,Glaucoma surgery,Eye,66150-66185,66160,CPT,1.0,,Fistulization of sclera for glaucoma; sclerectomy with punch or scissors with iridectomy,No change,True,66160,Fistulization of sclera for glaucoma; sclerectomy with punch or scissors with iridectomy
TP0611,Glaucoma surgery,Eye,66150-66185,66170,CPT,1.0,,Trabeculectomy ab externo in absence of previous surgery,No change,True,66170,Trabeculectomy ab externo in absence of previous surgery
TP0611,Glaucoma surgery,Eye,66150-66185,66172,CPT,1.0,,Trabeculectomy ab externo with scarring from previous surgery or trauma,No change,True,66172,Trabeculectomy ab externo with scarring from previous surgery or trauma
TP0611,Glaucoma surgery,Eye,66150-66185,66174,CPT,1.0,,"Transluminal dilation of aqueous outflow canal, without retention of device or stent",No change,True,66174,"Transluminal dilation of aqueous outflow canal, without retention of device or stent"
TP0611,Glaucoma surgery,Eye,66150-66185,66175,CPT,1.0,,"Transluminal dilation of aqueous outflow canal, with retention of device or stent",No change,True,66175,"Transluminal dilation of aqueous outflow canal, with retention of device or stent"
TP0611,Glaucoma surgery,Eye,66150-66185,66179,CPT,1.0,,"Aqueous shunt to extraocular equatorial plate reservoir, external approach, without graft",No change,True,66179,"Aqueous shunt to extraocular equatorial plate reservoir, external approach, without graft"
TP0611,Glaucoma surgery,Eye,66150-66185,66180,CPT,1.0,,"Aqueous shunt to extraocular equatorial plate reservoir, external approach, with graft",No change,True,66180,"Aqueous shunt to extraocular equatorial plate reservoir, external approach, with graft"
TP0611,Glaucoma surgery,Eye,66150-66185,66183,CPT,1.0,,"Insertion of anterior segment aqueous drainage device, without extraocular reservoir",No change,True,66183,"Insertion of anterior segment aqueous drainage device, without extraocular reservoir"
TP0611,Glaucoma surgery,Eye,66150-66185,66184,CPT,1.0,,Revision of aqueous shunt to extraocular equatorial plate reservoir,No change,True,66184,Revision of aqueous shunt to extraocular equatorial plate reservoir
TP0611,Glaucoma surgery,Eye,66150-66185,66185,CPT,1.0,,Revision of aqueous shunt to extraocular equatorial plate reservoir with graft,No change,True,66185,Revision of aqueous shunt to extraocular equatorial plate reservoir with graft
TP0611,Glaucoma surgery,Eye,66700-66761,66700,CPT,1.0,,Ciliary body destruction by diathermy,No change,True,66700,Ciliary body destruction by diathermy
TP0611,Glaucoma surgery,Eye,66700-66761,66710,CPT,1.0,,"Ciliary body destruction by cyclophotocoagulation, transscleral",No change,True,66710,"Ciliary body destruction by cyclophotocoagulation, transscleral"
TP0611,Glaucoma surgery,Eye,66700-66761,66711,CPT,1.0,,"Ciliary body destruction by cyclophotocoagulation, endoscopic",No change,True,66711,"Ciliary body destruction by cyclophotocoagulation, endoscopic"
TP0611,Glaucoma surgery,Eye,66700-66761,66720,CPT,1.0,,Ciliary body destruction by cryotherapy,No change,True,66720,Ciliary body destruction by cryotherapy
TP0611,Glaucoma surgery,Eye,66700-66761,66740,CPT,1.0,,Ciliary body destruction by cyclodiathermy or cyclodialysis,No change,True,66740,Ciliary body destruction by cyclodiathermy or cyclodialysis
TP0611,Glaucoma surgery,Eye,66700-66761,66761,CPT,1.0,,Iridotomy or iridostomy by laser surgery,No change,True,66761,Iridotomy or iridostomy by laser surgery
TP0628,Retina/choroid destructive therapy,Eye,67208-67229,67208,CPT,1.0,,Destruction of localized lesion of retina by cryotherapy or diathermy,No change,True,67208,Destruction of localized lesion of retina by cryotherapy or diathermy
TP0628,Retina/choroid destructive therapy,Eye,67208-67229,67210,CPT,1.0,,Destruction of localized lesion of retina by photocoagulation,No change,True,67210,Destruction of localized lesion of retina by photocoagulation
TP0628,Retina/choroid destructive therapy,Eye,67208-67229,67218,CPT,1.0,,Destruction of localized lesion of retina by radiation,No change,True,67218,Destruction of localized lesion of retina by radiation
TP0628,Retina/choroid destructive therapy,Eye,67208-67229,67220,CPT,1.0,,Destruction of localized lesion of choroid by photocoagulation,No change,True,67220,Destruction of localized lesion of choroid by photocoagulation
TP0628,Retina/choroid destructive therapy,Eye,67208-67229,67221,CPT,1.0,,"Destruction of localized lesion of choroid by photodynamic therapy, first session",No change,True,67221,"Destruction of localized lesion of choroid by photodynamic therapy, first session"
TP0628,Retina/choroid destructive therapy,Eye,67208-67229,67225,CPT,1.0,,"Destruction of localized lesion of choroid by photodynamic therapy, one or more sessions, subsequent",No change,True,67225,"Destruction of localized lesion of choroid by photodynamic therapy, one or more sessions, subsequent"
TP0628,Retina/choroid destructive therapy,Eye,67208-67229,67227,CPT,1.0,,Destruction of extensive or progressive retinopathy by cryotherapy or diathermy,No change,True,67227,Destruction of extensive or progressive retinopathy by cryotherapy or diathermy
TP0628,Retina/choroid destructive therapy,Eye,67208-67229,67228,CPT,1.0,,Treatment of extensive or progressive retinopathy by photocoagulation,No change,True,67228,Treatment of extensive or progressive retinopathy by photocoagulation
TP0628,Retina/choroid destructive therapy,Eye,67208-67229,67229,CPT,1.0,,Treatment of retinopathy of prematurity by photocoagulation or cryotherapy,No change,True,67229,Treatment of retinopathy of prematurity by photocoagulation or cryotherapy
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19120-19182,19120,CPT,1.0,BRST,"Excision of cyst, fibroadenoma, or other benign or malignant tumor, aberrant breast tissue, duct lesion, nipple or areolar lesion (except 19300), open, male or female, 1 or more lesions",No change,True,19120,"Excision of cyst, fibroadenoma, or other benign or malignant tumor, aberrant breast tissue, duct lesion, nipple or areolar lesion (except 19300), open, male or female, 1 or more lesions"
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19120-19182,19125,CPT,1.0,BRST,"Excision of breast lesion identified by pre-operative placement of radiological marker, open, single lesion ",No change,True,19125,"Excision of breast lesion identified by pre-operative placement of radiological marker, open, single lesion "
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19120-19182,19126,CPT,1.0,BRST,"Excision of breast lesion identified by pre-operative placement of radiological marker, open, single lesion; each No changeitional lesion separately identified by a preoperative radiological marker (list separately in No changeition to code for primary procedures) excision of breast lesion identified by pre-operative placement of radiological marker, open, single lesion",No change,True,19126,"Excision of breast lesion identified by pre-operative placement of radiological marker, open, single lesion; each No changeitional lesion separately identified by a preoperative radiological marker (list separately in No changeition to code for primary procedures) excision of breast lesion identified by pre-operative placement of radiological marker, open, single lesion"
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19200-19240,19200,CPT,1.0,,"Mastectomy, radical, including pectoral muscles and axillary lymph nodes",No change,True,19200,"Mastectomy, radical, including pectoral muscles and axillary lymph nodes"
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19200-19240,19220,CPT,1.0,,"Mastectomy, radical, including pectoral muscles, axillary and internal mammary lymph nodes (Urban type)",No change,True,19220,"Mastectomy, radical, including pectoral muscles, axillary and internal mammary lymph nodes (Urban type)"
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19200-19240,19240,CPT,1.0,,"Mastectomy, modified radical, including axillary lymph nodes, with or without pectoralis minor muscle",No change,True,19240,"Mastectomy, modified radical, including axillary lymph nodes, with or without pectoralis minor muscle"
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19300-19307,19300,CPT,1.0,BRST,Mastectomy for gynecomastia,No change,True,19300,Mastectomy for gynecomastia
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19300-19307,19301,CPT,1.0,BRST,"Mastectomy, partial (eg, lumpectomy, tylectomy, quadrantectomy, segmentectomy);",No change,True,19301,"Mastectomy, partial (eg, lumpectomy, tylectomy, quadrantectomy, segmentectomy);"
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19300-19307,19302,CPT,1.0,BRST,"Mastectomy, partial (eg, lumpectomy, tylectomy, quadrantectomy, segmentectomy); with axillary lymphadenectomy",No change,True,19302,"Mastectomy, partial (eg, lumpectomy, tylectomy, quadrantectomy, segmentectomy); with axillary lymphadenectomy"
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19300-19307,19303,CPT,1.0,BRST,"Mastectomy, simple, complete",No change,True,19303,"Mastectomy, simple, complete"
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19300-19307,19305,CPT,1.0,BRST,"Mastectomy, radical, including pectoral muscles, axillary lymph nodes",No change,True,19305,"Mastectomy, radical, including pectoral muscles, axillary lymph nodes"
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19300-19307,19306,CPT,1.0,BRST,"Mastectomy, radical, including pectoral muscles, axillary and internal mammary lymph nodes (Urban type operation)",No change,True,19306,"Mastectomy, radical, including pectoral muscles, axillary and internal mammary lymph nodes (Urban type operation)"
TP0718,Mastectomy,Neoplasms and Myeloproliferative Diseases,19300-19307,19307,CPT,1.0,BRST,"Mastectomy, modified radical, including axillary lymph nodes, with or without pectoralis minor muscle, but excluding pectoralis major muscle",No change,True,19307,"Mastectomy, modified radical, including axillary lymph nodes, with or without pectoralis minor muscle, but excluding pectoralis major muscle"
